TIME,start_port_id,end_port_id,user_id,gross_sales_amount_tax_excluded,payment_amount_tax_excluded,ride_duration_seconds
2023-02-01 17:00:00,10136,10071,bcFgMKiu7MYUW6uYbOqJrZ1Owh32,510,510,2051
2023-02-01 20:00:00,10330,10383,pK3eHABTWDh5Ep4rpTYTpLmccyP2,510,510,2044
2023-02-01 01:00:00,10331,10527,KfN1GDxzDDUUQILTBwr9ItrTT2T2,510,510,2063
2023-02-01 16:00:00,10489,10489,hOAfFBOCjIOHkx89e3sYjFTLGgI2,510,510,2089
2023-02-01 07:00:00,10604,10604,TifPeXQlN6QlxwoiGDuVO9ykKSC3,9346,8891,40955
2023-02-01 14:00:00,10384,10384,aAlb9E6uCGOAfXJxN0QsPJQnwYy2,755,755,3174
2023-02-01 00:00:00,10007,10089,t0CQ0u10ZXVVReNJWSDcLfS9ZIH3,523,523,2160
2023-02-01 18:00:00,10617,10596,nfR6nfv5p3Sj6ZfPfEYFob5TdUK2,523,523,2126
2023-02-01 20:00:00,10330,10383,rCD2499doygIajxCLMKqLfpzQMO2,523,523,2158
2023-02-01 22:00:00,10462,10568,GmN1uvrdYNTAGOspSp8PsS7RhzK2,523,523,2148
2023-02-01 00:00:00,10189,10380,ucQ9lozcGCNsYR8emqDCBFgWNWx2,523,523,2152
2023-02-01 05:00:00,10094,10085,zyNOtS2nEseUHuEbiwab,60,60,101
2023-02-01 20:00:00,10218,10535,gxUHipI81MtWJ8rNnwUv,60,60,100
2023-02-01 08:00:00,10195,10195,ipmp3HDgdqX8Y4nOzqmmzrupoHQ2,60,60,82
2023-02-01 06:00:00,10300,10110,FiJ9LEASsmYD7gONb4vUtftbQjj2,60,60,99
2023-01-31 22:00:00,10453,10019,BlZykjbgIfT2eZiyKZZYL0Gancz2,2855,2855,12420
2023-01-31 23:00:00,10126,10092,7pfSsz9pyka1miNAC3W6OVLbZTu2,1000,1000,4223
2023-02-01 10:00:00,10414,10414,iH6Uk8OLPjY0Uii8lBOuiyYyNDI3,769,769,3225
2023-02-01 18:00:00,10371,10021,IXebQXvzP2epMOQqXOco,537,537,2181
2023-02-01 20:00:00,10056,10020,LzBHfkCGZBfSwmg2ScBz,537,537,2195
2023-02-01 20:00:00,10016,10603,PAUkdgrM8tbHrIXuPy8chiBJDto2,537,537,2216
2023-02-01 02:00:00,10561,10561,vmwKXw5MugPWMfAPe0idmPNFkYG2,1710,1710,7349
2023-02-01 13:00:00,10083,10056,Jf8vLPL7U8TZ8wEer9R6eahGaRn1,1478,1478,6352
2023-02-01 10:00:00,10017,10371,MHAQX07RUrT325K9eVI6ma3ZlQp2,1246,1246,5308
2023-02-01 13:00:00,10145,10056,IEmxaAN2b5WldJ26oSd5xpUh1ol2,782,782,3298
2023-02-01 17:00:00,10498,10045,U7csDzthebuuU1ePrXMC,550,550,2239
2023-02-01 00:00:00,10479,10070,qBVA4xdx2nM8abVlqgk0,550,550,2245
2023-02-01 03:00:00,10504,10089,6yrPyp2S35CasHJfllBK,3810,3810,16609
2023-02-01 13:00:00,10083,10056,nvPLcYeZOnYUy1hacpGZEHx4YCj1,1491,1491,6363
2023-02-01 13:00:00,10370,10193,RVPzT00xpxVRTfWNCHTyqpf5aSg1,550,96,2246
2023-02-01 13:00:00,10145,10056,pSQQZToDkgT2dcxITpwuTXSyA663,796,796,3314
2023-02-01 18:00:00,10399,10118,c5F2kgJ5EdSfbd4elz69,564,564,2301
2023-02-01 22:00:00,10544,10544,V3Q6cVJnhzU512XYPjxv,564,564,2331
2023-02-01 21:00:00,10391,10460,BrCiIkbqYtMr5AfbJ899ni8ucyg1,564,564,2331
2023-02-01 13:00:00,10370,10193,DdovOdX1sZSfrRugpD8Dou6hyXx1,564,110,2288
2023-02-01 15:00:00,10195,10509,z9la9JmMS1ecCcCogX3w,1041,1041,4426
2023-02-01 20:00:00,10133,10583,iFfXFVt6RWK0nSivGZ4Z,578,578,2360
2023-02-01 17:00:00,10056,10056,d19Fr0SaLoR7gjTtfgAAClU7f592,2214,2214,9573
2023-02-01 02:00:00,10481,10110,dWOnOsE3mZPRXw11jLwmpkBIWtA3,578,123,2372
2023-02-01 11:00:00,10183,10187,ux7lNTJwRIYlVy6qY2aVZHfvUio1,591,591,2418
2023-02-01 13:00:00,10346,10346,ZcXWLHaCFJgVqfF15O0sOlctkXO2,823,369,3448
2023-02-01 00:00:00,10585,10584,7IM2ZpdJrEPDePeA3EvslAoO55J3,1532,1532,6560
2023-02-01 03:00:00,10032,10577,TDWg6VIRnB3dWY7MFUho,605,605,2473
2023-02-01 17:00:00,10317,10317,HnhfubsWmGScCVPa7WjlvO9FjZD2,605,605,2516
2023-02-01 13:00:00,10060,10374,mZGbVcwWykhwaPAqcNjsUiuowlj1,605,605,2496
2023-02-01 21:00:00,10303,10151,Kwkd6oY6VMWfENnYSjCfuXW9Lim1,2241,2241,9694
2023-02-01 17:00:00,10322,10322,pKbdHmTOmAZ2nKwqXnDPpTstW013,1082,1082,4617
2023-02-01 02:00:00,10145,10081,G66gSZmhLTb5XXXnZHjIRRjAGtn2,850,850,3545
2023-02-01 22:00:00,10325,10568,Wa3CANbt5ehz1bdPTiiC,619,619,2544
2023-02-01 14:00:00,10132,10092,a47y8CGQofOOcxMLYjb9HPhYBy93,619,619,2568
2023-02-01 01:00:00,10057,10031,TYg64XXmWIQeYx16J542gtFUs3j1,619,619,2525
2023-01-31 22:00:00,10581,10398,wsk7SK73kyLIt8aj9RoILIPfwxJ3,3469,1787,15061
2023-02-01 16:00:00,10407,10407,qU1npFTEyublTx3ZlLtl3ecfvCS2,2023,2023,8711
2023-02-01 16:00:00,10407,10407,bqYh7RITnDQXPHTUZw5ByzWdC1s1,2023,2023,8712
2023-02-01 20:00:00,10330,10330,DqkItiV4s6ziIoY9nAFI,1328,1328,5694
2023-02-01 14:00:00,10488,10488,iqJjKxUxZ4gGZXMR1NzNFPh3DXZ2,1096,1096,4661
2023-02-01 14:00:00,10217,10217,zKCMuSMFA8mUEgfe1bm8,632,632,2586
2023-02-01 18:00:00,10496,10484,BAPa3a42X4NlvYyRg3Y7udqUKtB2,1573,1573,6734
2023-01-31 19:00:00,10365,10365,93HuanTRXoOEhxgBwo05qpkCwx33,4832,4832,21114
2023-02-01 01:00:00,10347,10487,AbYRfsn54CXPgqcq5NXZKYdPlK32,1110,1110,4720
2023-02-01 21:00:00,10110,10606,Me9Z5C40AIj3dDDUo3nC,1110,1110,4718
2023-02-01 11:00:00,10032,10032,jDApuTL94oOGrMwMd6Q8,878,878,3665
2023-02-01 20:00:00,10147,10100,nifc378JZ2TwXFyBY3TQ4G3nvls2,878,878,3680
2023-02-01 00:00:00,10348,10566,iMTi8G5YHSdc714bdxgZ,646,646,2668
2023-02-01 02:00:00,10165,10499,kkipDbzrDZe4xPbiacocptKklxA3,1587,1587,6811
2023-01-31 23:00:00,10126,10418,x0zKhH61P4NzV02AKo8N,891,891,3736
2023-02-01 01:00:00,10625,10625,SPPCC9W6ATZCD7wulQwnJ5sY75q2,441,441,1784
2023-02-01 15:00:00,10080,10522,2BBHl3KUrSX5Ow45u6pSO40ejWH3,441,441,1765
2023-02-01 01:00:00,10181,10370,Z2CgE01m7pcbpovJ1DvL4zCfp2F2,441,441,1795
2023-02-01 21:00:00,10176,10176,MTgO7TJdJ2b5yySMFtMAHH9EK2F3,441,441,1784
2023-02-01 17:00:00,10588,10071,wPrBLbWgGMBCwW3Q0HHo,455,455,1810
2023-02-01 20:00:00,10062,10202,UZAasoDH0TFIa0vEcgFf,455,455,1815
2023-02-01 16:00:00,10328,10328,XijEvFXUdwWivBYg6tKd9Iufx0I2,0,0,136
2023-02-01 08:00:00,10195,10195,ipmp3HDgdqX8Y4nOzqmmzrupoHQ2,60,0,96
2023-02-01 12:00:00,10330,10330,J9d2Jpq74CMG2FM2SChF,0,0,149
2023-02-01 10:00:00,10514,10514,cW9YvUdCHHfqaD5YbiqqBkSoGRW2,0,0,132
2023-02-01 17:00:00,10089,10089,hIXqrqHsGPhkP4Vx2xT5dExgCTs2,60,60,99
2023-02-01 23:00:00,10437,10437,YaLRaanOQkV38QsTKFRM6zNoeCY2,60,60,106
2023-02-01 21:00:00,10202,10202,hqFQy8RNJha2czvFEuVq9RYCc5I3,60,60,91
2023-02-01 08:00:00,10091,10015,cOWpAxql89cOClB35uTN,60,60,89
2023-02-01 21:00:00,10488,10488,jr7939JAhRhFVljBu76Dxz6UNUJ2,60,60,111
2023-02-01 09:00:00,10540,10504,F4pLxKzLgeesrvFMEPGsvFiEHOf1,73,73,153
2023-02-01 13:00:00,10307,10400,EZG5fCQ75J0AdUwLW9aJ,73,73,168
2023-02-01 07:00:00,10308,10158,GWrrF9YxGJRgmV2UDygEJLy2tzy1,73,73,151
2023-02-01 23:00:00,10158,10117,FUfQ0ch43EfySpaZtk8FYaNlWgz1,73,73,164
2023-02-01 20:00:00,10151,10498,T0I1RtbFyBRM8yRvHyrEZpD4NWx1,73,73,162
2023-02-01 08:00:00,10087,10071,3X9SbDSRyADr7nDLBVvO,73,73,165
2023-02-01 05:00:00,10072,10553,Q2LtIDdn01gKVx9jMth9xSyMUVk1,73,73,127
2023-02-01 18:00:00,10197,10589,eLk454vNQfFYFoeoPzYw,73,73,128
2023-02-01 22:00:00,10087,10013,KoCvX7vaYAUcGxWW6tL1EkYvA8F3,73,73,159
2023-02-01 17:00:00,10067,10216,f6ShofD6ESWjGpooStpq9Jtr6eP2,73,73,161
2023-02-01 19:00:00,10017,10549,5qCGDPB6f6P1FyZ60C5Y1dPUyLQ2,73,73,148
2023-02-01 07:00:00,10301,10028,mnp9iI3njQOkDmuCwPXQLnqjYmd2,73,73,155
2023-02-01 16:00:00,10064,10078,4N83M0UoZzVZj6LoK8K3oQBSF2f2,73,73,161
2023-02-01 14:00:00,10396,10134,XHx2QawD1eUuYmWw7AIczoIJJD12,73,73,154
2023-02-01 13:00:00,10136,10474,ALBvAx93Wisga8igfAk6,73,0,176
2023-02-01 19:00:00,10372,10372,EPRp0b4bMSRpUGGDopM2DdKDYgI2,0,0,180
2023-02-01 08:00:00,10457,10330,KFyW2zUWd2o6A86EW2X2,73,73,156
2023-02-01 22:00:00,10019,10572,sW1uCmhlvvcSHqaI9C8jy8BdAko2,73,73,177
2023-02-01 10:00:00,10072,10152,nXdXSIMMxkdQPToANLxkjC5uqzX2,73,73,162
2023-02-01 13:00:00,10400,10307,EZG5fCQ75J0AdUwLW9aJ,73,73,156
2023-02-01 19:00:00,10112,10361,e7qSjA4bK6Hi0vPJIJgn,73,73,131
2023-02-01 09:00:00,10477,10154,AlV4IvDktkOGqaPrGwzj,73,73,180
2023-02-01 18:00:00,10092,10530,T0I1RtbFyBRM8yRvHyrEZpD4NWx1,73,73,162
2023-02-01 06:00:00,10185,10036,C91ReMXwY73Y6mxHKVUo,73,73,176
2023-02-01 23:00:00,10112,10361,P89m3D8Q3kfn9uqqwLILZJWsjRA2,73,73,164
2023-02-01 18:00:00,10530,10092,T0I1RtbFyBRM8yRvHyrEZpD4NWx1,73,73,159
2023-02-01 20:00:00,10223,10371,pzaaa4J2JoU0TxxI9iKeUMPGkJy1,73,73,177
2023-02-01 08:00:00,10546,10595,NZ3X5bQNEdWiNYranryns96k5d13,73,73,153
2023-02-01 12:00:00,10015,10071,bvDjWvAPrfF8lyaQ9r30,73,73,180
2023-02-01 23:00:00,10044,10448,JZRvZ7Ps1iJr1z7jEWBI,73,73,179
2023-02-01 18:00:00,10099,10183,sSlPY2tstBXGSPAWsbppnXQPWwh2,73,73,158
2023-02-01 00:00:00,10212,10511,uaqwUsfn3aX1HwRjytDLUYhtnV22,73,73,173
2023-02-01 20:00:00,10158,10204,GWrrF9YxGJRgmV2UDygEJLy2tzy1,87,87,215
2023-02-01 05:00:00,10119,10185,fSHYuNTMWSVvCIPDYLGf,87,87,187
2023-02-01 20:00:00,10552,10210,vRsADkaPkSVIHOu5Fof7c9vMJuj2,87,87,197
2023-02-01 05:00:00,10102,10330,iP8krIKZGJibIXquy5PV,87,87,183
2023-02-01 20:00:00,10433,10161,sRBmfGwlK5VKrvU98FbW3SAmwjN2,87,87,182
2023-02-01 08:00:00,10553,10301,fj2W04VnVJYa7NlZN9PaSWatTDy1,87,87,191
2023-02-01 14:00:00,10391,10626,yY5qQYtHfSTqOe2KvxjgAjLcjhj2,87,87,190
2023-02-01 08:00:00,10545,10016,bw8EYa0i2XNf4gP4GsgVz2PDK7J3,87,87,186
2023-02-01 06:00:00,10488,10066,4k7jQKmflyfDgxgxS3fwyobpnUz1,87,87,185
2023-02-01 02:00:00,10366,10095,SoTlH86gYaVTphQGqUYPn5wDuPC3,87,87,202
2023-02-01 09:00:00,10006,10580,bcFgMKiu7MYUW6uYbOqJrZ1Owh32,87,87,184
2023-02-01 21:00:00,10373,10539,J84ant1dTYTk4gzV2mWodf8dlOv1,87,87,207
2023-02-01 00:00:00,10597,10199,0eq7AQsJzrSC0CKEU15Z,87,87,203
2023-02-01 07:00:00,10017,10401,C9vt5CZkmHbzmb4KKXdKkCKgpCf2,87,87,223
2023-02-01 20:00:00,10462,10144,1xTOsCiDo0NOSJkWo2jUWv0FNgm2,87,87,189
2023-02-01 06:00:00,10403,10330,iHeRLiR67LPc94v2yVgQbCipFt13,87,87,186
2023-02-01 20:00:00,10144,10171,3ZSxa6Yj3HTdm3uOd1rX0giMhD22,87,87,216
2023-02-01 18:00:00,10346,10301,JW0W9VFGssY7BXUMEHULPtYpzUP2,87,87,207
2023-02-01 19:00:00,10493,10039,0Yctm24e8SlY1WPNVgz0,87,87,200
2023-02-01 14:00:00,10203,10039,hJvsE5vBORXWjrSeePeigjWY74f1,87,87,200
2023-02-01 14:00:00,10158,10393,0CZGWGEfd3e8jn5I3z82,87,87,191
2023-02-01 22:00:00,10544,10020,HBT5OgBJyjaXEFnqMBbWyLEMn063,87,87,185
2023-02-01 20:00:00,10223,10371,iINeyZeMYNrLIQ5yRdCp,87,87,198
2023-02-01 09:00:00,10577,10555,0R6WeyqSY0rlffuziSv7,87,87,199
2023-02-01 07:00:00,10319,10062,otDCz1V85NdZ2q1qO6yNCepfEvv1,87,87,208
2023-02-01 23:00:00,10565,10555,AcXMwnYJoeMPMIpi6pCfYmiIO3U2,87,87,195
2023-02-01 18:00:00,10178,10062,V7GAjqhTlYo8IHirDNBH,87,87,186
2023-02-01 12:00:00,10330,10102,J9d2Jpq74CMG2FM2SChF,87,87,184
2023-02-01 07:00:00,10015,10376,lJIxJjWhVbTuhqqlWnIQ,87,87,196
2023-02-01 22:00:00,10381,10142,AS2gbcUR9a2VITsg8tAY,87,87,210
2023-02-01 15:00:00,10203,10083,hJvsE5vBORXWjrSeePeigjWY74f1,87,87,196
2023-02-01 18:00:00,10072,10481,9Q3oFndBMoQmTVgXK9mHdGG9aHc2,87,87,222
2023-02-01 05:00:00,10209,10345,d2tQRFQz5VU9hEw8sDRP23pFGQs1,87,87,210
2023-02-01 08:00:00,10398,10470,Hi3dk5mm73ct5fNeN3AKDDzzBtc2,87,87,205
2023-02-01 00:00:00,10383,10159,XUVEt0GMNugkePb0tUWV6sIGU3E3,87,87,206
2023-02-01 08:00:00,10064,10083,9CMHaif2qPkP8en02dcg,87,87,184
2023-02-01 09:00:00,10416,10607,TXpUOyNjWtMtlLiWxcI6JGKlxmk2,87,87,184
2023-02-01 08:00:00,10326,10178,D7LNyqoX5lb5gzZtC9D9LP1yYIg1,87,87,218
2023-02-01 20:00:00,10607,10416,TXpUOyNjWtMtlLiWxcI6JGKlxmk2,87,87,182
2023-02-01 11:00:00,10330,10381,XhNk2tUiV8fKJVSYxgmK,87,87,225
2023-02-01 06:00:00,10495,10540,qsY1uNPfyOdc3nuuhVVa,87,87,183
2023-02-01 20:00:00,10016,10545,YCdy2152ziO2P0GgEXUFnPvZQFZ2,87,87,190
2023-02-01 07:00:00,10568,10158,GHT8CiByf7uS0KzdTDAW,87,87,191
2023-02-01 09:00:00,10496,10087,MFPefibOQQdbLwpfBaKGGhtZQso1,87,87,220
2023-02-01 07:00:00,10062,10178,V7GAjqhTlYo8IHirDNBH,87,87,196
2023-02-01 18:00:00,10626,10543,Y7zdzs768LgoC2nM9T0c28ywoDo1,87,0,219
2023-02-01 20:00:00,10383,10159,HVt0Ji3FGninTsQA8S1F,87,87,211
2023-02-01 09:00:00,10066,10154,RC7TxWwrOyp64FZry2kR,87,87,225
2023-02-01 09:00:00,10203,10178,L3WzV9Ko2QOaBCw3MMoq,87,87,193
2023-02-01 20:00:00,10615,10336,1lYXnvO0AseUPp2n82RIOE4TISi2,87,87,235
2023-02-01 08:00:00,10158,10150,MAgSJA5Xro9SXfXlJRP0,87,87,223
2023-02-01 01:00:00,10044,10413,FQtshcfRm8Z506de1RrJuhu0QAw2,87,87,226
2023-02-01 01:00:00,10379,10162,P89m3D8Q3kfn9uqqwLILZJWsjRA2,87,87,214
2023-02-01 01:00:00,10396,10396,oR8SQ19WANQ3R0wRMRn8cvmDXOI2,87,87,230
2023-02-01 02:00:00,10127,10187,EF8glMdPs6PyGEbjTHjFE3dXGVV2,87,87,235
2023-02-01 10:00:00,10158,10150,AEAdqtWoNGzQ23qdTMut,87,87,238
2023-02-01 08:00:00,10102,10330,ArktakV3OQY7MYKC5deA2XKXJQz2,87,87,230
2023-02-01 14:00:00,10533,10581,QyRtf1xs2VZ59u5gyo8ryffqtqA2,87,87,228
2023-02-01 21:00:00,10459,10623,sAlTS2ya6fddNQcLEsw0CFWCKPM2,87,87,228
2023-02-01 08:00:00,10184,10346,9sn2Oe3DohChwQa5k4JA,87,87,237
2023-02-01 22:00:00,10087,10496,MFPefibOQQdbLwpfBaKGGhtZQso1,87,87,240
2023-02-01 05:00:00,10180,10420,jnvEI2U0yMRWbCPVqiowUFyQ1Hu1,87,87,231
2023-02-01 12:00:00,10120,10470,6REwX9TE8vbMcGyK8adVMlxDUw32,87,87,204
2023-02-01 00:00:00,10032,10598,IXRx5xtarKkJwHyvXDcf,87,87,227
2023-02-01 18:00:00,10377,10026,5nHQH9Meu1MS4OPRcEqJtnKIMIl1,87,87,210
2023-02-01 07:00:00,10330,10403,1OfoHt2bMLN2JvEhbpLHQXwkclq2,87,87,222
2023-02-01 22:00:00,10595,10382,qVS6Hlc3yUUzx33406X6xUkS1393,87,87,199
2023-02-01 08:00:00,10078,10346,RHTKBLJGbVVRdUI33NjS99TodEl1,87,87,222
2023-02-01 09:00:00,10527,10144,LQgdQBnAKQh6V7JEebOo0pDCh2k1,87,87,226
2023-02-01 00:00:00,10154,10477,AlV4IvDktkOGqaPrGwzj,87,87,217
2023-02-01 08:00:00,10398,10170,Dzhu06xamOdWTXxZOS6RilzfzQ73,87,87,234
2023-02-01 08:00:00,10526,10120,KwHGlqltTEM9N5kGzpgBJW1aZk93,87,87,227
2023-02-01 14:00:00,10391,10626,yY5qQYtHfSTqOe2KvxjgAjLcjhj2,87,87,201
2023-02-01 09:00:00,10148,10392,KjvLvup9R0caGYI952hJcLLraS92,87,87,230
2023-02-01 22:00:00,10183,10120,VxxsqRFMKLcZbtKDyzexk5wcpdG3,87,87,238
2023-02-01 19:00:00,10304,10509,dodd9zLgF2d2hZukZIlT,87,87,203
2023-02-01 12:00:00,10542,10612,ZNLMeQCHBMYmAWWHBZOFBDitUZQ2,87,87,238
2023-02-01 06:00:00,10151,10015,9HzH53OqifNM599VIrJM09gnqf13,87,87,220
2023-02-01 19:00:00,10390,10214,kN4teRJEFuCEyrTrF2Gh,87,87,222
2023-02-01 19:00:00,10325,10504,d4cylCPVw9gsdm0ORTM5gvWnzRw1,87,87,222
2023-02-01 13:00:00,10307,10178,sRBmfGwlK5VKrvU98FbW3SAmwjN2,87,87,239
2023-02-01 14:00:00,10391,10626,yY5qQYtHfSTqOe2KvxjgAjLcjhj2,87,87,238
2023-02-01 21:00:00,10580,10199,3rv7BgQlJMZ7qEwm3Os4lnyZLjb2,87,87,196
2023-02-01 14:00:00,10070,10151,uqdH8j3sYwCWTf3dAau1,87,87,227
2023-02-01 00:00:00,10404,10518,mZprGpJdEWa3dMDSFvhZyYwxm9w1,87,87,225
2023-02-01 11:00:00,10371,10410,S4cB5pXn9kVWZ9cxELtzrmm8DP02,87,87,214
2023-02-01 20:00:00,10023,10345,L9jUuI4xn2ez1rui9dsmrqEZfGv2,100,100,250
2023-02-01 11:00:00,10151,10586,KZYIeOxzYAYRE4z2Tx5fEuYKK712,100,100,288
2023-02-01 15:00:00,10359,10164,NvgbET2n9tgUvNKvXm1NtYiPG712,100,100,242
2023-02-01 11:00:00,10345,10071,Vc4RrLq2aXy9WgC0S3v9,100,100,280
2023-02-01 06:00:00,10032,10164,7IECqFRPmburauqkYVDw,100,100,293
2023-02-01 19:00:00,10305,10329,FQZZ0DiVc4Xgel5V2VZ7rQZ2mbW2,100,100,256
2023-02-01 09:00:00,10410,10067,oAAXjAph4kXfCSuBkutm3UsdXJ93,100,100,280
2023-02-01 18:00:00,10007,10219,ORpT4NLP6eXa07DT4NODreph7iw2,100,100,266
2023-02-01 12:00:00,10036,10367,hb3d5t18vneWtVXmyulP,100,100,245
2023-02-01 17:00:00,,10553,sRBmfGwlK5VKrvU98FbW3SAmwjN2,100,100,286
2023-02-01 07:00:00,10338,10161,sB8tYiDq21TaOvTmATq9DWd3fsD2,100,100,273
2023-02-01 22:00:00,10477,10185,WggayCgdHuYM8B3qsiTU9zij15s2,100,100,260
2023-02-01 23:00:00,10070,10481,vthNkpqfZJaO8vpfbpXzjidNuW82,100,100,261
2023-02-01 04:00:00,10045,10534,Rhh622TSyZQ8dQhR9R9SK8vsGkw1,100,100,254
2023-02-01 08:00:00,10008,10164,GKcwIaYiWy9qB6YgVLqk,100,100,249
2023-02-01 05:00:00,10597,10154,aaXOgqOXIhPaEPOwUv6SQMsX20s1,100,100,270
2023-02-01 23:00:00,10164,10008,GKcwIaYiWy9qB6YgVLqk,100,100,275
2023-02-01 08:00:00,10376,10439,58axiDXZBCeE8OSvbpcbed8J1H22,100,100,272
2023-02-01 19:00:00,10522,10152,2BBHl3KUrSX5Ow45u6pSO40ejWH3,100,100,249
2023-02-01 01:00:00,10483,10439,ap7CUBS7Oac3qMAlD5adut0qMay1,100,100,297
2023-02-01 08:00:00,10308,10540,2iTSf7BmlRRvhEnWmFA7,100,100,266
2023-02-01 13:00:00,10529,10193,miL69pjnpVgA0SSCdjAGfKEK49R2,100,100,248
2023-02-01 21:00:00,10145,10062,fEWarjnPYjbn2znn0NKW4cHlMkU2,100,100,271
2023-02-01 23:00:00,10118,10338,nvKqSX2xeVcjpJwTiGlEYqMBD0H3,100,100,251
2023-02-01 14:00:00,10319,10539,KVdhl7uK9SWFlXv63tIA6D89JC12,100,100,246
2023-02-01 10:00:00,10330,10102,qWbbRT0FsoQPB1pwAT7uzw4N4SA2,100,100,261
2023-02-01 13:00:00,10030,10066,NdqrDyfafQT9Rj9zlpAxL7GkD4R2,100,100,242
2023-02-01 19:00:00,10228,10158,vAmmeR75kkau1I6cT0wGBjtRos63,100,100,255
2023-02-01 11:00:00,10126,10174,oTUCJzF0ziS3mwlKDIGw,100,100,254
2023-02-01 07:00:00,10144,10020,CSgVLnjXVYeJcFk5Ja1diL75mIQ2,100,100,284
2023-02-01 00:00:00,10118,10137,8OKHH4WClIRIOSCNdaFNMOLOdAy1,100,100,241
2023-02-01 08:00:00,10148,10392,KjvLvup9R0caGYI952hJcLLraS92,100,100,294
2023-02-01 20:00:00,10209,10013,FMNgxNSnSQgwEtr15V0fLNi26UD3,100,100,245
2023-02-01 10:00:00,10158,10421,5e1Im5mmQMtxnKBSlxpW,100,100,277
2023-02-01 21:00:00,10161,10064,geCgkNybL9SLjTYpo5vWciJz9Oj2,100,100,257
2023-02-01 14:00:00,10319,10539,pCkssicqqlSDa0XB045IHl6iSCr1,100,100,261
